uap_source_id,source_type,first_name,last_name,role,organization,website,podcast_name,rss_feed,focus_areas,language,country,city,credibility_tier,social_media,email,phone,notes,data_source
UAP-PRS-reichsflugscheib-0767,person,,Reichsflugscheibe,researcher,,https://de.wikipedia.org/wiki/Reichsflugscheibe,,,aerial;disclosure,de,Germany,,2,,,,Wikipedia [de]: Reichsflugscheibe,wikipedia_de
UAP-PRS-rendleshamforest-0768,person,,Rendlesham-Forest-Zwischenfall,researcher,,https://de.wikipedia.org/wiki/Rendlesham-Forest-Zwischenfall,,,aerial;disclosure,de,UK,,2,,,,Wikipedia [de]: Rendlesham-Forest-Zwischenfall,wikipedia_de
UAP-PRS-reptiloide-0769,person,,Reptiloide,researcher,,https://de.wikipedia.org/wiki/Reptiloide,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Reptiloide,wikipedia_de
UAP-PRS-odenwalddasrunde-0770,person,Das runde Ding vom,Odenwald,researcher,,https://de.wikipedia.org/wiki/Das_runde_Ding_vom_Odenwald,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Das runde Ding vom Odenwald,wikipedia_de
UAP-PRS-scullyfrank-0771,person,Frank,Scully,researcher,,https://de.wikipedia.org/wiki/Frank_Scully_%28Autor%29,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Frank Scully (Autor),wikipedia_de
UAP-PRS-shaverrichardsha-0772,person,Richard Sharpe,Shaver,researcher,,https://de.wikipedia.org/wiki/Richard_Sharpe_Shaver,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Richard Sharpe Shaver,wikipedia_de
UAP-PRS-spatiauxsocieteb-0773,person,Société belge d’étude des phénomènes,spatiaux,researcher,,https://de.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_belge_d%E2%80%99%C3%A9tude_des_ph%C3%A9nom%C3%A8nes_spatiaux,,,aerial;disclosure,de,France,,2,,,,Wikipedia [de]: Société belge d’étude des phénomènes spatiaux,wikipedia_de
UAP-PRS-sonnenwunder-0774,person,,Sonnenwunder,researcher,,https://de.wikipedia.org/wiki/Sonnenwunder,,,aerial;disclosure,de,Portugal,,2,,,,Wikipedia [de]: Sonnenwunder,wikipedia_de
UAP-PRS-teufelsmeer-0775,person,,Teufelsmeer,researcher,,https://de.wikipedia.org/wiki/Teufelsmeer,,,aerial;disclosure,de,Japan,,2,,,,Wikipedia [de]: Teufelsmeer,wikipedia_de
UAP-PRS-brinsleylepoertr-0776,person,8. Earl of Clancarty,Brinsley Le Poer Trench,researcher,,https://de.wikipedia.org/wiki/Brinsley_Le_Poer_Trench%2C_8._Earl_of_Clancarty,,,aerial;disclosure,de,UK,,2,,,,"Wikipedia [de]: Brinsley Le Poer Trench, 8. Earl of Clancarty",wikipedia_de
UAP-PRS-breezeufowellevo-0777,person,Ufo-Welle von Gulf,Breeze,researcher,,https://de.wikipedia.org/wiki/Ufo-Welle_von_Gulf_Breeze,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Ufo-Welle von Gulf Breeze,wikipedia_de
UAP-PRS-tvexperimenturig-0778,person,Uri Geller Live: Ufos und Aliens – Das unglaubliche,TV-Experiment,researcher,,https://de.wikipedia.org/wiki/Uri_Geller_Live%3A_Ufos_und_Aliens_%E2%80%93_Das_unglaubliche_TV-Experiment,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Uri Geller Live: Ufos und Aliens – Das unglaubliche TV-Experiment,wikipedia_de
UAP-PRS-utsurobune-0779,person,,Utsuro-bune,researcher,,https://de.wikipedia.org/wiki/Utsuro-bune,,,aerial;disclosure,de,Japan,,2,,,,Wikipedia [de]: Utsuro-bune,wikipedia_de
UAP-PRS-vencecolde-0780,person,Col de,Vence,researcher,,https://de.wikipedia.org/wiki/Col_de_Vence,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Col de Vence,wikipedia_de
UAP-PRS-vimana-0781,person,,Vimana,researcher,,https://de.wikipedia.org/wiki/Vimana,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Vimana,wikipedia_de
UAP-PRS-vrilgesellschaft-0782,person,,Vril-Gesellschaft,researcher,,https://de.wikipedia.org/wiki/Vril-Gesellschaft,,,aerial;disclosure,de,Italy,,2,,,,Wikipedia [de]: Vril-Gesellschaft,wikipedia_de
UAP-PRS-reticulizeta-0783,person,Zeta,Reticuli,researcher,,https://de.wikipedia.org/wiki/Zeta_Reticuli,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Zeta Reticuli,wikipedia_de
UAP-PRS-ufologia-0784,person,,Ufologia,researcher,,https://it.wikipedia.org/wiki/Ufologia,,,aerial;disclosure,it,Germany,,2,,,,Wikipedia [it]: Ufologia,wikipedia_it
UAP-PRS-aeronave-0785,person,,Aeronave,researcher,,https://it.wikipedia.org/wiki/Aeronave_%28ufologia%29,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Aeronave (ufologia),wikipedia_it
UAP-PRS-disclosuretheage-0786,person,The Age of,Disclosure,researcher,,https://it.wikipedia.org/wiki/The_Age_of_Disclosure,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: The Age of Disclosure,wikipedia_it
UAP-PRS-alesenka-0787,person,,Alëšenka,researcher,,https://it.wikipedia.org/wiki/Al%C3%AB%C5%A1enka,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Alëšenka,wikipedia_it
UAP-PRS-balticoanomaliad-0788,person,Anomalia del Mar,Baltico,researcher,,https://it.wikipedia.org/wiki/Anomalia_del_Mar_Baltico,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Anomalia del Mar Baltico,wikipedia_it
UAP-PRS-misteriosaarcheo-0789,person,Archeologia,misteriosa,researcher,,https://it.wikipedia.org/wiki/Archeologia_misteriosa,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Archeologia misteriosa,wikipedia_it
UAP-PRS-solwayastronauta-0790,person,Astronauta di,Solway,researcher,,https://it.wikipedia.org/wiki/Astronauta_di_Solway,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Astronauta di Solway,wikipedia_it
UAP-PRS-siliceabambagia-0791,person,Bambagia,silicea,researcher,,https://it.wikipedia.org/wiki/Bambagia_silicea,,,aerial;disclosure,it,Italy,,2,,,,Wikipedia [it]: Bambagia silicea,wikipedia_it
UAP-PRS-terrabase-0792,person,Base,Terra,researcher,,https://it.wikipedia.org/wiki/Base_Terra,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Base Terra,wikipedia_it
UAP-PRS-washingtoncarose-0793,person,Carosello di,Washington,researcher,,https://it.wikipedia.org/wiki/Carosello_di_Washington,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Carosello di Washington,wikipedia_it
UAP-PRS-spatialescentren-0794,person,Centre national d'études,spatiales,researcher,,https://it.wikipedia.org/wiki/Centre_national_d%27%C3%A9tudes_spatiales,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Centre national d'études spatiales,wikipedia_it
UAP-PRS-granocerchinel-0795,person,Cerchi nel,grano,researcher,,https://it.wikipedia.org/wiki/Cerchi_nel_grano,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Cerchi nel grano,wikipedia_it
UAP-PRS-valleeclassifica-0796,person,Classificazione,Vallée,researcher,,https://it.wikipedia.org/wiki/Classificazione_Vall%C3%A9e,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Classificazione Vallée,wikipedia_it
UAP-PRS-clipeologia-0797,person,,Clipeologia,researcher,,https://it.wikipedia.org/wiki/Clipeologia,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Clipeologia,wikipedia_it
UAP-PRS-committeecondon-0798,person,Condon,Committee,researcher,,https://it.wikipedia.org/wiki/Condon_Committee,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Condon Committee,wikipedia_it
UAP-PRS-contattista-0799,person,,Contattista,researcher,,https://it.wikipedia.org/wiki/Contattista,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Contattista,wikipedia_it
UAP-PRS-coppensphilip-0800,person,Philip,Coppens,researcher,,https://it.wikipedia.org/wiki/Philip_Coppens,,,aerial;disclosure,it,Belgium,,2,,,,Wikipedia [it]: Philip Coppens,wikipedia_it
UAP-PRS-aprieilcielosi-0801,person,...E il cielo si,aprì,researcher,,https://it.wikipedia.org/wiki/...E_il_cielo_si_apr%C3%AC,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: ...E il cielo si aprì,wikipedia_it
UAP-PRS-ebanis-0802,person,,EBANIS,researcher,,https://it.wikipedia.org/wiki/EBANIS,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: EBANIS,wikipedia_it
UAP-PRS-alienienigmi-0803,person,Enigmi,alieni,researcher,,https://it.wikipedia.org/wiki/Enigmi_alieni,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Enigmi alieni,wikipedia_it
UAP-PRS-extraterrestre-0804,person,,Extraterrestre,researcher,,https://it.wikipedia.org/wiki/Extraterrestre,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Extraterrestre,wikipedia_it
UAP-PRS-tornerannogliext-0805,person,Gli extraterrestri,torneranno,researcher,,https://it.wikipedia.org/wiki/Gli_extraterrestri_torneranno_%28film%29,,,aerial;disclosure,it,Germany,,2,,,,Wikipedia [it]: Gli extraterrestri torneranno (film),wikipedia_it
UAP-PRS-ufologiafalsific-0806,person,Falsificazioni in,ufologia,researcher,,https://it.wikipedia.org/wiki/Falsificazioni_in_ufologia,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Falsificazioni in ufologia,wikipedia_it
UAP-PRS-basileafenomenoc-0807,person,Fenomeno celeste di,Basilea,researcher,,https://it.wikipedia.org/wiki/Fenomeno_celeste_di_Basilea,,,aerial;disclosure,it,Switzerland,,2,,,,Wikipedia [it]: Fenomeno celeste di Basilea,wikipedia_it
UAP-PRS-biancafratellanz-0808,person,Fratellanza,Bianca,researcher,,https://it.wikipedia.org/wiki/Fratellanza_Bianca,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Fratellanza Bianca,wikipedia_it
UAP-PRS-geipan-0809,person,,GEIPAN,researcher,,https://it.wikipedia.org/wiki/GEIPAN,,,aerial;disclosure,it,France,,2,,,,Wikipedia [it]: GEIPAN,wikipedia_it
UAP-PRS-robertsongiuri-0810,person,Giurì,Robertson,researcher,,https://it.wikipedia.org/wiki/Giur%C3%AC_Robertson,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Giurì Robertson,wikipedia_it
UAP-PRS-kellyhopkinsvill-0811,person,Goblin di,Kelly-Hopkinsville,researcher,,https://it.wikipedia.org/wiki/Goblin_di_Kelly-Hopkinsville,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Goblin di Kelly-Hopkinsville,wikipedia_it
UAP-PRS-fireballsgreen-0812,person,Green,fireballs,researcher,,https://it.wikipedia.org/wiki/Green_fireballs,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Green fireballs,wikipedia_it
UAP-PRS-magentaincidente-0813,person,Incidente di,Magenta,researcher,,https://it.wikipedia.org/wiki/Incidente_di_Magenta,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Incidente di Magenta,wikipedia_it
UAP-PRS-mantellincidente-0814,person,Incidente di Thomas,Mantell,researcher,,https://it.wikipedia.org/wiki/Incidente_di_Thomas_Mantell,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Incidente di Thomas Mantell,wikipedia_it
UAP-PRS-ravvicinatoincon-0815,person,Incontro,ravvicinato,researcher,,https://it.wikipedia.org/wiki/Incontro_ravvicinato,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Incontro ravvicinato,wikipedia_it
UAP-PRS-vrilloninterfere-0816,person,Interferenza di,Vrillon,researcher,,https://it.wikipedia.org/wiki/Interferenza_di_Vrillon,,,aerial;disclosure,it,UK,,2,,,,Wikipedia [it]: Interferenza di Vrillon,wikipedia_it
UAP-PRS-unitinterplaneta-0817,person,Interplanetary Phenomenon,Unit,researcher,,https://it.wikipedia.org/wiki/Interplanetary_Phenomenon_Unit,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Interplanetary Phenomenon Unit,wikipedia_it
UAP-PRS-alienainvasione-0818,person,Invasione,aliena,researcher,,https://it.wikipedia.org/wiki/Invasione_aliena,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Invasione aliena,wikipedia_it
UAP-PRS-magneticoipotesi-0819,person,Ipotesi del campo,magnetico,researcher,,https://it.wikipedia.org/wiki/Ipotesi_del_campo_magnetico,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Ipotesi del campo magnetico,wikipedia_it
UAP-PRS-extraterrestreip-0820,person,Ipotesi,extraterrestre,researcher,,https://it.wikipedia.org/wiki/Ipotesi_extraterrestre,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Ipotesi extraterrestre,wikipedia_it
UAP-PRS-marfalucidi-0821,person,Luci di,Marfa,researcher,,https://it.wikipedia.org/wiki/Luci_di_Marfa,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Luci di Marfa,wikipedia_it
UAP-PRS-magonia-0822,person,,Magonia,researcher,,https://it.wikipedia.org/wiki/Magonia_%28folclore%29,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Magonia (folclore),wikipedia_it
UAP-PRS-mir-0823,person,,MIR,researcher,,https://it.wikipedia.org/wiki/MIR_%28Men_in_Red%29,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: MIR (Men in Red),wikipedia_it
UAP-PRS-timemissing-0824,person,Missing,time,researcher,,https://it.wikipedia.org/wiki/Missing_time,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Missing time,wikipedia_it
UAP-PRS-sirioilmisterodi-0825,person,Il mistero di,Sirio,researcher,,https://it.wikipedia.org/wiki/Il_mistero_di_Sirio,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Il mistero di Sirio,wikipedia_it
UAP-PRS-flatwoodsmostrod-0826,person,Mostro di,Flatwoods,researcher,,https://it.wikipedia.org/wiki/Mostro_di_Flatwoods,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Mostro di Flatwoods,wikipedia_it
UAP-PRS-bestiamemutilazi-0827,person,Mutilazione del,bestiame,researcher,,https://it.wikipedia.org/wiki/Mutilazione_del_bestiame,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Mutilazione del bestiame,wikipedia_it
UAP-PRS-nefilim-0828,person,,Nefilim,researcher,,https://it.wikipedia.org/wiki/Nefilim,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Nefilim,wikipedia_it
UAP-PRS-basenellisairfor-0829,person,Nellis Air Force,Base,researcher,,https://it.wikipedia.org/wiki/Nellis_Air_Force_Base,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Nellis Air Force Base,wikipedia_it
UAP-PRS-identificatoogge-0830,person,Oggetto sottomarino non,identificato,researcher,,https://it.wikipedia.org/wiki/Oggetto_sottomarino_non_identificato,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Oggetto sottomarino non identificato,wikipedia_it
UAP-PRS-pratooperazione-0831,person,Operazione,Prato,researcher,,https://it.wikipedia.org/wiki/Operazione_Prato,,,aerial;disclosure,it,Portugal,,2,,,,Wikipedia [it]: Operazione Prato,wikipedia_it
UAP-PRS-orb-0832,person,,Orb,researcher,,https://it.wikipedia.org/wiki/Orb_%28fenomeno%29,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Orb (fenomeno),wikipedia_it
UAP-PRS-ortotenia-0833,person,,Ortotenia,researcher,,https://it.wikipedia.org/wiki/Ortotenia,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Ortotenia,wikipedia_it
UAP-PRS-palmerraymonda-0834,person,Raymond A.,Palmer,researcher,,https://it.wikipedia.org/wiki/Raymond_A._Palmer,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Raymond A. Palmer,wikipedia_it
UAP-PRS-tullipapiro-0835,person,Papiro,Tulli,researcher,,https://it.wikipedia.org/wiki/Papiro_Tulli,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Papiro Tulli,wikipedia_it
UAP-PRS-extraterrestripr-0836,person,Presunte creature,extraterrestri,researcher,,https://it.wikipedia.org/wiki/Presunte_creature_extraterrestri,,,aerial;disclosure,it,Russia,,2,,,,Wikipedia [it]: Presunte creature extraterrestri,wikipedia_it
UAP-PRS-bookprogettoblue-0837,person,Progetto Blue,Book,researcher,,https://it.wikipedia.org/wiki/Progetto_Blue_Book,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Progetto Blue Book,wikipedia_it
UAP-PRS-grudgeprogetto-0838,person,Progetto,Grudge,researcher,,https://it.wikipedia.org/wiki/Progetto_Grudge,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Progetto Grudge,wikipedia_it
UAP-PRS-signprogetto-0839,person,Progetto,Sign,researcher,,https://it.wikipedia.org/wiki/Progetto_Sign,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Progetto Sign,wikipedia_it
UAP-PRS-setkaprogramma-0840,person,Programma,Setka,researcher,,https://it.wikipedia.org/wiki/Programma_Setka,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Programma Setka,wikipedia_it
UAP-PRS-cityrainbow-0841,person,Rainbow,City,researcher,,https://it.wikipedia.org/wiki/Rainbow_City_%28luogo_immaginario%29,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Rainbow City (luogo immaginario),wikipedia_it
UAP-PRS-alienorapimento-0842,person,Rapimento,alieno,researcher,,https://it.wikipedia.org/wiki/Rapimento_alieno,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Rapimento alieno,wikipedia_it
UAP-PRS-cometarapporto-0843,person,Rapporto,COMETA,researcher,,https://it.wikipedia.org/wiki/Rapporto_COMETA,,,aerial;disclosure,it,France,,2,,,,Wikipedia [it]: Rapporto COMETA,wikipedia_it
UAP-PRS-fantasmarazzi-0844,person,Razzi,fantasma,researcher,,https://it.wikipedia.org/wiki/Razzi_fantasma,,,aerial;disclosure,it,Sweden,,2,,,,Wikipedia [it]: Razzi fantasma,wikipedia_it
UAP-PRS-knightsatelliteb-0845,person,Satellite Black,Knight,researcher,,https://it.wikipedia.org/wiki/Satellite_Black_Knight,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Satellite Black Knight,wikipedia_it
UAP-PRS-seti-0846,person,,SETI,researcher,,https://it.wikipedia.org/wiki/SETI,,,aerial;disclosure,it,Russia,,2,,,,Wikipedia [it]: SETI,wikipedia_it
UAP-PRS-bugasferadi-0847,person,Sfera di,Buga,researcher,,https://it.wikipedia.org/wiki/Sfera_di_Buga,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Sfera di Buga,wikipedia_it
UAP-PRS-shiranui-0848,person,,Shiranui,researcher,,https://it.wikipedia.org/wiki/Shiranui,,,aerial;disclosure,it,Japan,,2,,,,Wikipedia [it]: Shiranui,wikipedia_it
UAP-PRS-shgb0214asorgent-0849,person,Sorgente radio,SHGb02+14a,researcher,,https://it.wikipedia.org/wiki/Sorgente_radio_SHGb02%2B14a,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Sorgente radio SHGb02+14a,wikipedia_it
UAP-PRS-astronautiteoria-0850,person,Teoria degli antichi,astronauti,researcher,,https://it.wikipedia.org/wiki/Teoria_degli_antichi_astronauti,,,aerial;disclosure,it,USA,,2,,,,Wikipedia [it]: Teoria degli antichi astronauti,wikipedia_it
UAP-PRS-rettilianoteoria-0851,person,Teoria del complotto,rettiliano,researcher,,https://it.wikipedia.org/wiki/Teoria_del_complotto_rettiliano,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Teoria del complotto rettiliano,wikipedia_it
UAP-PRS-benningtontriang-0852,person,Triangolo di,Bennington,researcher,,https://it.wikipedia.org/wiki/Triangolo_di_Bennington,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Triangolo di Bennington,wikipedia_it
UAP-PRS-radicaleufologia-0853,person,Ufologia,radicale,researcher,,https://it.wikipedia.org/wiki/Ufologia_radicale,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Ufologia radicale,wikipedia_it
UAP-PRS-ummo-0854,person,,Ummo,researcher,,https://it.wikipedia.org/wiki/Ummo,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Ummo,wikipedia_it
UAP-PRS-shastravaimanika-0855,person,Vaimanika,Shastra,researcher,,https://it.wikipedia.org/wiki/Vaimanika_Shastra,,,aerial;disclosure,it,India,,2,,,,Wikipedia [it]: Vaimanika Shastra,wikipedia_it
UAP-PRS-extratemporalivi-0856,person,Viaggiatori,extratemporali,researcher,,https://it.wikipedia.org/wiki/Viaggiatori_extratemporali,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Viaggiatori extratemporali,wikipedia_it
UAP-PRS-vril-0857,person,,Vril,researcher,,https://it.wikipedia.org/wiki/Vril,,,aerial;disclosure,it,Italy,,2,,,,Wikipedia [it]: Vril,wikipedia_it
UAP-PRS-xenoarcheologia-0858,person,,Xenoarcheologia,researcher,,https://it.wikipedia.org/wiki/Xenoarcheologia,,,aerial;disclosure,it,,,2,,,,Wikipedia [it]: Xenoarcheologia,wikipedia_it
UAP-PRS-kosmityautopsja-0859,person,Autopsja,kosmity,researcher,,https://pl.wikipedia.org/wiki/Autopsja_kosmity,,,aerial;disclosure,pl,USA,,2,,,,Wikipedia [pl]: Autopsja kosmity,wikipedia_pl
UAP-PRS-trojkatyczarne-0860,person,Czarne,trójkąty,researcher,,https://pl.wikipedia.org/wiki/Czarne_tr%C3%B3jk%C4%85ty,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Czarne trójkąty,wikipedia_pl
UAP-PRS-rycerzczarny-0861,person,Czarny,Rycerz,researcher,,https://pl.wikipedia.org/wiki/Czarny_Rycerz_%28teoria_spiskowa%29,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Czarny Rycerz (teoria spiskowa),wikipedia_pl
UAP-PRS-emilcin-0862,person,,Emilcin,researcher,,https://pl.wikipedia.org/wiki/Emilcin,,,aerial;disclosure,pl,Poland,,2,,,,Wikipedia [pl]: Emilcin,wikipedia_pl
UAP-PRS-dzieckogwiezdne-0863,person,Gwiezdne,dziecko,researcher,,https://pl.wikipedia.org/wiki/Gwiezdne_dziecko_%28czaszka%29,,,aerial;disclosure,pl,Mexico,,2,,,,Wikipedia [pl]: Gwiezdne dziecko (czaszka),wikipedia_pl
UAP-PRS-atakamahumanoidz-0864,person,Humanoid z pustyni,Atakama,researcher,,https://pl.wikipedia.org/wiki/Humanoid_z_pustyni_Atakama,,,aerial;disclosure,pl,Spain,,2,,,,Wikipedia [pl]: Humanoid z pustyni Atakama,wikipedia_pl
UAP-PRS-meduzakosmiczna-0865,person,Kosmiczna,meduza,researcher,,https://pl.wikipedia.org/wiki/Kosmiczna_meduza,,,aerial;disclosure,pl,France,,2,,,,Wikipedia [pl]: Kosmiczna meduza,wikipedia_pl
UAP-PRS-twarzmarsjanska-0866,person,Marsjańska,Twarz,researcher,,https://pl.wikipedia.org/wiki/Marsja%C5%84ska_Twarz,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Marsjańska Twarz,wikipedia_pl
UAP-PRS-nexus-0867,person,,Nexus,researcher,,https://pl.wikipedia.org/wiki/Nexus_%28czasopismo%29,,,aerial;disclosure,pl,UK,,2,,,,Wikipedia [pl]: Nexus (czasopismo),wikipedia_pl
UAP-PRS-swiatnieznany-0868,person,Nieznany,Świat,researcher,,https://pl.wikipedia.org/wiki/Nieznany_%C5%9Awiat,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Nieznany Świat,wikipedia_pl
UAP-PRS-blueoutofthe-0869,person,Out of the,Blue,researcher,,https://pl.wikipedia.org/wiki/Out_of_the_Blue_%28film_2003%29,,,aerial;disclosure,pl,UK,,2,,,,Wikipedia [pl]: Out of the Blue (film 2003),wikipedia_pl
UAP-PRS-paleoastronautyk-0870,person,,Paleoastronautyka,researcher,,https://pl.wikipedia.org/wiki/Paleoastronautyka,,,aerial;disclosure,pl,USA,,2,,,,Wikipedia [pl]: Paleoastronautyka,wikipedia_pl
UAP-PRS-grudgeproject-0871,person,Project,Grudge,researcher,,https://pl.wikipedia.org/wiki/Project_Grudge,,,aerial;disclosure,pl,USA,,2,,,,Wikipedia [pl]: Project Grudge,wikipedia_pl
UAP-PRS-signproject-0872,person,Project,Sign,researcher,,https://pl.wikipedia.org/wiki/Project_Sign,,,aerial;disclosure,pl,USA,,2,,,,Wikipedia [pl]: Project Sign,wikipedia_pl
UAP-PRS-pozaziemskichrae-0873,person,Raeliańska Ambasada dla Istot,Pozaziemskich,researcher,,https://pl.wikipedia.org/wiki/Raelia%C5%84ska_Ambasada_dla_Istot_Pozaziemskich,,,aerial;disclosure,pl,France,,2,,,,Wikipedia [pl]: Raeliańska Ambasada dla Istot Pozaziemskich,wikipedia_pl
UAP-PRS-rods-0874,person,,Rods,researcher,,https://pl.wikipedia.org/wiki/Rods,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Rods,wikipedia_pl
UAP-PRS-varginha-0875,person,,Varginha,researcher,,https://pl.wikipedia.org/wiki/Varginha,,,aerial;disclosure,pl,Portugal,,2,,,,Wikipedia [pl]: Varginha,wikipedia_pl
UAP-PRS-wylatowo-0876,person,,Wylatowo,researcher,,https://pl.wikipedia.org/wiki/Wylatowo,,,aerial;disclosure,pl,Poland,,2,,,,Wikipedia [pl]: Wylatowo,wikipedia_pl
UAP-PRS-waltonazaginieci-0877,person,Zaginięcie Travisa,Waltona,researcher,,https://pl.wikipedia.org/wiki/Zagini%C4%99cie_Travisa_Waltona,,,aerial;disclosure,pl,USA,,2,,,,Wikipedia [pl]: Zaginięcie Travisa Waltona,wikipedia_pl
UAP-PRS-ogniazielonekule-0878,person,Zielone kule,ognia,researcher,,https://pl.wikipedia.org/wiki/Zielone_kule_ognia,,,aerial;disclosure,pl,,,2,,,,Wikipedia [pl]: Zielone kule ognia,wikipedia_pl
UAP-PRS-ziemizjawiskaswi-0879,person,Zjawiska świetlne podczas trzęsienia,ziemi,researcher,,https://pl.wikipedia.org/wiki/Zjawiska_%C5%9Bwietlne_podczas_trz%C4%99sienia_ziemi,,,aerial;disclosure,pl,China,,2,,,,Wikipedia [pl]: Zjawiska świetlne podczas trzęsienia ziemi,wikipedia_pl
